Syscfg Control Register Start Addr: 0x4003_0000,,,,,,
,,bit[3],MBIST_H4_ERR,IDRAM03 2048x32,1'b0(RO),
,,bit[2],MBIST_H3_ERR,IDRAM02 2048x32,1'b0(RO),
,,bit[1],MBIST_H2_ERR,IDRAM01 2048x32,1'b0(RO),
,,bit[0],MBIST_H1_ERR,IDRAM00 2048x32,1'b0(RO),
0x408,"MBIST_H_Status2
(SYSRAM)",bit[31:28],RESERVED,,4'b0,
,,bit[27],MBIST_H50_ERR,SYSRAM25_0 2048x16,1'b0(RO),
,,bit[26],MBIST_H49_ERR,SYSRAM24_0 2048x16,1'b0(RO),
,,bit[25],MBIST_H48_ERR,SYSRAM23_0 2048x16,1'b0(RO),
,,bit[24],MBIST_H47_ERR,SYSRAM22_0 2048x16,1'b0(RO),
,,bit[23],MBIST_H46_ERR,SYSRAM21_0 2048x16,1'b0(RO),
,,bit[22],MBIST_H45_ERR,SYSRAM20_0 2048x16,1'b0(RO),
,,bit[21],MBIST_H44_ERR,SYSRAM19_0 2048x16,1'b0(RO),
,,bit[20],MBIST_H43_ERR,SYSRAM18_0 2048x16,1'b0(RO),
,,bit[19],MBIST_H42_ERR,SYSRAM17_0 2048x16,1'b0(RO),
,,bit[18],MBIST_H41_ERR,SYSRAM16_0 2048x16,1'b0(RO),
,,bit[17],MBIST_H40_ERR,SYSRAM15_0 2048x16,1'b0(RO),
,,bit[16],MBIST_H39_ERR,SYSRAM14_0 2048x16,1'b0(RO),
,,bit[15],MBIST_H38_ERR,SYSRAM13_0 2048x16,1'b0(RO),
,,bit[14],MBIST_H37_ERR,SYSRAM12_0 2048x16,1'b0(RO),
,,bit[13],MBIST_H36_ERR,SYSRAM11_0 2048x16,1'b0(RO),
,,bit[12],MBIST_H35_ERR,SYSRAM10_0 2048x16,1'b0(RO),
,,bit[11],MBIST_H34_ERR,SYSRAM09_0 2048x16,1'b0(RO),
,,bit[10],MBIST_H33_ERR,SYSRAM08_0 2048x16,1'b0(RO),
,,bit[9],MBIST_H32_ERR,SYSRAM07_0 2048x16,1'b0(RO),
,,bit[8],MBIST_H31_ERR,SYSRAM06_0 2048x16,1'b0(RO),
,,bit[7],MBIST_H30_ERR,SYSRAM05_0 2048x16,1'b0(RO),
,,bit[6],MBIST_H29_ERR,SYSRAM04_0 2048x16,1'b0(RO),
,,bit[5],MBIST_H28_ERR,SYSRAM03_0 2048x16,1'b0(RO),
,,bit[4],MBIST_H27_ERR,SYSRAM02_0 2048x16,1'b0(RO),
,,bit[3],MBIST_H26_ERR,SYSRAM01_1 1024x32,1'b0(RO),
,,bit[2],MBIST_H25_ERR,SYSRAM01_0 1024x32,1'b0(RO),
,,bit[1],MBIST_H24_ERR,SYSRAM00_1 1024x32,1'b0(RO),
,,bit[0],MBIST_H23_ERR,SYSRAM00_0 1024x32,1'b0(RO),
0x40C,"MBIST_H_Status3
(Other)",bit[31:15],RESERVED,,17'b0,
,,bit[14],MBIST_H87_ERR,FlashACC1 32x64,1'b0(RO),
,,bit[13],MBIST_H86_ERR,FlashACC0 32x64,1'b0(RO),
,,bit[12],MBIST_H85_ERR,FlashACC1 64x64,1'b0(RO),
,,bit[11],MBIST_H84_ERR,FlashACC0 64x64,1'b0(RO),
,,bit[10],MBIST_H83_ERR,Encrypt6 96x32,1'b0(RO),
,,bit[9],MBIST_H82_ERR,Encrypt5 96x32,1'b0(RO),
,,bit[8],MBIST_H81_ERR,Encrypt4 96x32,1'b0(RO),
,,bit[7],MBIST_H80_ERR,Encrypt3 96x32,1'b0(RO),
,,bit[6],MBIST_H79_ERR,Encrypt2 96x32,1'b0(RO),
,,bit[5],MBIST_H78_ERR,Encrypt1 96x32,1'b0(RO),
,,bit[4],MBIST_H77_ERR,Encrypt0 96x32,1'b0(RO),
,,bit[3],MBIST_H76_ERR,Cache3 256x32,1'b0(RO),
,,bit[2],MBIST_H75_ERR,Cache2 256x32,1'b0(RO),
,,bit[1],MBIST_H74_ERR,Cache1 256x32,1'b0(RO),
,,bit[0],MBIST_H73_ERR,Cache0 256x32,1'b0(RO),
0x410,"MBIST_H_Status4
(GHM)",bit[31:27],RESERVED,,5'b0,
,,bit[26],MBIST_H114_ERR,ransac4 16x32,1'b0(RO),
,,bit[25],MBIST_H113_ERR,ransac3 16x32,1'b0(RO),
,,bit[24],MBIST_H112_ERR,ransac2 16x32,1'b0(RO),
,,bit[23],MBIST_H111_ERR,ransac1 16x32,1'b0(RO),
,,bit[22],MBIST_H110_ERR,ransac0 16x32,1'b0(RO),
,,bit[21],MBIST_H109_ERR,GHM5 608x16,1'b0(RO),
,,bit[20],MBIST_H108_ERR,GHM4 608x16,1'b0(RO),
,,bit[19],MBIST_H107_ERR,GHM3 608x16,1'b0(RO),
,,bit[18],MBIST_H106_ERR,GHM2 608x16,1'b0(RO),
,,bit[17],MBIST_H105_ERR,GHM1 608x16,1'b0(RO),
,,bit[16],MBIST_H104_ERR,GHM0 608x16,1'b0(RO),
,,bit[15],MBIST_H103_ERR,GHM1 2048x16,1'b0(RO),
,,bit[14],MBIST_H102_ERR,GHM0 2048x16,1'b0(RO),
,,bit[13],MBIST_H101_ERR,GHM5 128x32,1'b0(RO),
,,bit[12],MBIST_H100_ERR,GHM4 128x32,1'b0(RO),
,,bit[11],MBIST_H99_ERR,GHM3 128x32,1'b0(RO),
,,bit[10],MBIST_H98_ERR,GHM2 128x32,1'b0(RO),
,,bit[9],MBIST_H97_ERR,GHM1 128x32,1'b0(RO),
,,bit[8],MBIST_H96_ERR,GHM0 128x32,1'b0(RO),
,,bit[7],MBIST_H95_ERR,GHM0 512x18,1'b0(RO),
,,bit[6],MBIST_H94_ERR,GHM0 512x32,1'b0(RO),
,,bit[5],MBIST_H93_ERR,GHM0 512x64,1'b0(RO),
,,bit[4],MBIST_H92_ERR,GHM0 32x8,1'b0(RO),
,,bit[3],MBIST_H91_ERR,GHM1 1664x8,1'b0(RO),
,,bit[2],MBIST_H90_ERR,GHM0 1664x8,1'b0(RO),
,,bit[1],MBIST_H89_ERR,GHM1 2048x8,1'b0(RO),
,,bit[0],MBIST_H88_ERR,GHM0 2048x8,1'b0(RO),
0x414,"MBIST_H_Active1
(IDRAM)",bit[31:20],RESERVED,,12'b0,
,,bit[19],MBIST_H20_Active,IDRAM19 2048x32,1'b1,
,,bit[18],MBIST_H19_Active,IDRAM18 2048x32,1'b1,
,,bit[17],MBIST_H18_Active,IDRAM17 2048x32,1'b1,
,,bit[16],MBIST_H17_Active,IDRAM16 2048x32,1'b1,
,,bit[15],MBIST_H16_Active,IDRAM15 2048x32,1'b1,
,,bit[14],MBIST_H15_Active,IDRAM14 2048x32,1'b1,
,,bit[13],MBIST_H14_Active,IDRAM13 2048x32,1'b1,
,,bit[12],MBIST_H13_Active,IDRAM12 2048x32,1'b1,
,,bit[11],MBIST_H12_Active,IDRAM11 2048x32,1'b1,
,,bit[10],MBIST_H11_Active,IDRAM10 2048x32,1'b1,
,,bit[9],MBIST_H10_Active,IDRAM09 2048x32,1'b1,
,,bit[8],MBIST_H9_Active,IDRAM08 2048x32,1'b1,
,,bit[7],MBIST_H8_Active,IDRAM07 2048x32,1'b1,
,,bit[6],MBIST_H7_Active,IDRAM06 2048x32,1'b1,
,,bit[5],MBIST_H6_Active,IDRAM05 2048x32,1'b1,
,,bit[4],MBIST_H5_Active,IDRAM04 2048x32,1'b1,
,,bit[3],MBIST_H4_Active,IDRAM03 2048x32,1'b1,
,,bit[2],MBIST_H3_Active,IDRAM02 2048x32,1'b1,
,,bit[1],MBIST_H2_Active,IDRAM01 2048x32,1'b1,
,,bit[0],MBIST_H1_Active,IDRAM00 2048x32,1'b1,
0x418,"MBIST_H_Active2
(SYSRAM)",bit[31:28],RESERVED,,4'b0,
,,bit[27],MBIST_H50_Active,SYSRAM25_0 2048x16,1'b1,
,,bit[26],MBIST_H49_Active,SYSRAM24_0 2048x16,1'b1,
,,bit[25],MBIST_H48_Active,SYSRAM23_0 2048x16,1'b1,
,,bit[24],MBIST_H47_Active,SYSRAM22_0 2048x16,1'b1,
,,bit[23],MBIST_H46_Active,SYSRAM21_0 2048x16,1'b1,
,,bit[22],MBIST_H45_Active,SYSRAM20_0 2048x16,1'b1,
,,bit[21],MBIST_H44_Active,SYSRAM19_0 2048x16,1'b1,
,,bit[20],MBIST_H43_Active,SYSRAM18_0 2048x16,1'b1,
,,bit[19],MBIST_H42_Active,SYSRAM17_0 2048x16,1'b1,
,,bit[18],MBIST_H41_Active,SYSRAM16_0 2048x16,1'b1,
,,bit[17],MBIST_H40_Active,SYSRAM15_0 2048x16,1'b1,
,,bit[16],MBIST_H39_Active,SYSRAM14_0 2048x16,1'b1,
,,bit[15],MBIST_H38_Active,SYSRAM13_0 2048x16,1'b1,
,,bit[14],MBIST_H37_Active,SYSRAM12_0 2048x16,1'b1,
,,bit[13],MBIST_H36_Active,SYSRAM11_0 2048x16,1'b1,
,,bit[12],MBIST_H35_Active,SYSRAM10_0 2048x16,1'b1,
,,bit[11],MBIST_H34_Active,SYSRAM09_0 2048x16,1'b1,
,,bit[10],MBIST_H33_Active,SYSRAM08_0 2048x16,1'b1,
,,bit[9],MBIST_H32_Active,SYSRAM07_0 2048x16,1'b1,
,,bit[8],MBIST_H31_Active,SYSRAM06_0 2048x16,1'b1,
,,bit[7],MBIST_H30_Active,SYSRAM05_0 2048x16,1'b1,
,,bit[6],MBIST_H29_Active,SYSRAM04_0 2048x16,1'b1,
,,bit[5],MBIST_H28_Active,SYSRAM03_0 2048x16,1'b1,
,,bit[4],MBIST_H27_Active,SYSRAM02_0 2048x16,1'b1,
,,bit[3],MBIST_H26_Active,SYSRAM01_1 1024x32,1'b1,
,,bit[2],MBIST_H25_Active,SYSRAM01_0 1024x32,1'b1,
,,bit[1],MBIST_H24_Active,SYSRAM00_1 1024x32,1'b1,
,,bit[0],MBIST_H23_Active,SYSRAM00_0 1024x32,1'b1,
0x41C,"MBIST_H_Active3
(Other)",bit[31:15],RESERVED,,17'b0,
,,bit[14],MBIST_H87_Active,FlashACC1 32x64,1'b1,
,,bit[13],MBIST_H86_Active,FlashACC0 32x64,1'b1,
,,bit[12],MBIST_H85_Active,FlashACC1 64x64,1'b1,
,,bit[11],MBIST_H84_Active,FlashACC0 64x64,1'b1,
,,bit[10],MBIST_H83_Active,Encrypt6 96x32,1'b1,
,,bit[9],MBIST_H82_Active,Encrypt5 96x32,1'b1,
,,bit[8],MBIST_H81_Active,Encrypt4 96x32,1'b1,
,,bit[7],MBIST_H80_Active,Encrypt3 96x32,1'b1,
,,bit[6],MBIST_H79_Active,Encrypt2 96x32,1'b1,
,,bit[5],MBIST_H78_Active,Encrypt1 96x32,1'b1,
,,bit[4],MBIST_H77_Active,Encrypt0 96x32,1'b1,
,,bit[3],MBIST_H76_Active,Cache3 256x32,1'b1,
,,bit[2],MBIST_H75_Active,Cache2 256x32,1'b1,
,,bit[1],MBIST_H74_Active,Cache1 256x32,1'b1,
,,bit[0],MBIST_H76_Active,Cache0 256x32,1'b1,
0x420,"MBIST_H_Active4
(GHM)",bit[31:27],RESERVED,,5'b0,
,,bit[26],MBIST_H114_Active,ransac4 16x32,1'b1,
,,bit[25],MBIST_H113_Active,ransac3 16x32,1'b1,
,,bit[24],MBIST_H112_Active,ransac2 16x32,1'b1,
,,bit[23],MBIST_H111_Active,ransac1 16x32,1'b1,
,,bit[22],MBIST_H110_Active,ransac0 16x32,1'b1,
,,bit[21],MBIST_H109_Active,GHM5 608x16,1'b1,
,,bit[20],MBIST_H108_Active,GHM4 608x16,1'b1,
,,bit[19],MBIST_H107_Active,GHM3 608x16,1'b1,
,,bit[18],MBIST_H106_Active,GHM2 608x16,1'b1,
,,bit[17],MBIST_H105_Active,GHM1 608x16,1'b1,
,,bit[16],MBIST_H104_Active,GHM0 608x16,1'b1,
,,bit[15],MBIST_H103_Active,GHM1 2048x16,1'b1,
,,bit[14],MBIST_H102_Active,GHM0 2048x16,1'b1,
,,bit[13],MBIST_H101_Active,GHM5 128x32,1'b1,
,,bit[12],MBIST_H100_Active,GHM4 128x32,1'b1,
,,bit[11],MBIST_H99_Active,GHM3 128x32,1'b1,
,,bit[10],MBIST_H98_Active,GHM2 128x32,1'b1,
,,bit[9],MBIST_H97_Active,GHM1 128x32,1'b1,
,,bit[8],MBIST_H96_Active,GHM0 128x32,1'b1,
,,bit[7],MBIST_H95_Active,GHM0 512x18,1'b1,
,,bit[6],MBIST_H94_Active,GHM0 512x32,1'b1,
,,bit[5],MBIST_H93_Active,GHM0 512x64,1'b1,
,,bit[4],MBIST_H92_Active,GHM0 32x8,1'b1,
,,bit[3],MBIST_H91_Active,GHM1 1664x8,1'b1,
,,bit[2],MBIST_H90_Active,GHM0 1664x8,1'b1,
,,bit[1],MBIST_H89_Active,GHM1 2048x8,1'b1,
,,bit[0],MBIST_H88_Active,GHM0 2048x8,1'b1,
0x424,"MBIST_P_CTRL
(APB Domain)",bit[31:22],RESERVED,,10'h0,
,,bit[21:14],E_P_ADR,,8'b0(RO),
,,bit[13:10],E_P_DATA,,4'b0(RO),
,,bit[9:5],E_P_ST,,5'b0(RO),
,,bit[4],MBIST_P_ERR,,1'b0(RO),
,,bit[3],MBIST_P_FINISH,,1'b0(RO),
,,bit[2:1],MBIST_ALG,"00: March C-
01: March C+
10: March 33N",2'b00(RW),
,,bit[0],MBIST_P_MODE,"0: Disable MBIST
1: Enable MBIST",1'b0(RW),
0x428,"MBIST_P_Acive
(APB Domain)",bit[31:8],RESERVED,,24'h0,
,,bit[7],MBIST_P4_ERR,USB_EP0_IN 64x8,1'b0(RO),
,,bit[6],MBIST_P3_ERR,USB_EP0_OUT 64x8,1'b0(RO),
,,bit[5],MBIST_P2_ERR,USB_EPx_IN 256x8,1'b0(RO),
,,bit[4],MBIST_P1_ERR,USB_EPx_OUT 256x8,1'b0(RO),
,,bit[3],MBIST_P4_Active,USB_EP0_IN 64x8,1'b1(RW),
,,bit[2],MBIST_P3_Active,USB_EP0_OUT 64x8,1'b1(RW),
,,bit[1],MBIST_P2_Active,USB_EPx_IN 256x8,1'b1(RW),
,,bit[0],MBIST_P1_Active,USB_EPx_OUT 256x8,1'b1(RW),
0xF00,967 Chip ID,bit[31:0],Chip_ID,"[31:28]: 產品線
[27:24]: IC類型
[23:16]: 未來擴充
[15:0] : IC編號",32'h00000967,
